start time,end time,demand_kwh,unit
2023-06-21 21:00:00,2023-06-21 22:00:00,11248.18,kWh
2023-06-21 22:00:00,2023-06-21 23:00:00,10566.03,kWh
2023-06-21 23:00:00,2023-06-22 00:00:00,11396.27,kWh
2023-06-22 00:00:00,2023-06-22 01:00:00,10685.54,kWh
2023-06-22 01:00:00,2023-06-22 02:00:00,10748.27,kWh
2023-06-22 02:00:00,2023-06-22 03:00:00,11015.82,kWh
2023-06-22 03:00:00,2023-06-22 04:00:00,10803.44,kWh
2023-06-22 04:00:00,2023-06-22 05:00:00,10877.92,kWh
2023-06-22 05:00:00,2023-06-22 06:00:00,10688.12,kWh
2023-06-22 06:00:00,2023-06-22 07:00:00,11034.27,kWh
2023-06-22 07:00:00,2023-06-22 08:00:00,10303.6,kWh
2023-06-22 08:00:00,2023-06-22 09:00:00,9900.29,kWh
2023-06-22 09:00:00,2023-06-22 10:00:00,9825.2,kWh
2023-06-22 10:00:00,2023-06-22 11:00:00,9878.94,kWh
2023-06-22 11:00:00,2023-06-22 12:00:00,9917.09,kWh
2023-06-22 12:00:00,2023-06-22 13:00:00,11302.03,kWh
2023-06-22 13:00:00,2023-06-22 14:00:00,11337.45,kWh
2023-06-22 14:00:00,2023-06-22 15:00:00,11495.67,kWh
2023-06-22 15:00:00,2023-06-22 16:00:00,12014.57,kWh
2023-06-22 16:00:00,2023-06-22 17:00:00,12416.25,kWh
2023-06-22 17:00:00,2023-06-22 18:00:00,12786.38,kWh
2023-06-22 18:00:00,2023-06-22 19:00:00,13797.26,kWh
2023-06-22 19:00:00,2023-06-22 20:00:00,12862.72,kWh
2023-06-22 20:00:00,2023-06-22 21:00:00,12960.08,kWh
2023-06-22 21:00:00,2023-06-22 22:00:00,10604.54,kWh
2023-06-22 22:00:00,2023-06-22 23:00:00,10186.03,kWh
2023-06-22 23:00:00,2023-06-23 00:00:00,10452.63,kWh
2023-06-23 00:00:00,2023-06-23 01:00:00,9986.62,kWh
2023-06-23 01:00:00,2023-06-23 02:00:00,10467.17,kWh
2023-06-23 02:00:00,2023-06-23 03:00:00,10686.68,kWh
2023-06-23 03:00:00,2023-06-23 04:00:00,10324.1,kWh
2023-06-23 04:00:00,2023-06-23 05:00:00,10656.22,kWh
2023-06-23 05:00:00,2023-06-23 06:00:00,8933.59,kWh
2023-06-23 06:00:00,2023-06-23 07:00:00,8173.9,kWh
2023-06-23 07:00:00,2023-06-23 08:00:00,5778.78,kWh
2023-06-23 08:00:00,2023-06-23 09:00:00,5715.89,kWh
2023-06-23 09:00:00,2023-06-23 10:00:00,5414.41,kWh
2023-06-23 10:00:00,2023-06-23 11:00:00,5656.38,kWh
2023-06-23 11:00:00,2023-06-23 12:00:00,5416.29,kWh
2023-06-23 12:00:00,2023-06-23 13:00:00,5521.87,kWh
2023-06-23 13:00:00,2023-06-23 14:00:00,5822.76,kWh
2023-06-23 14:00:00,2023-06-23 15:00:00,5622.85,kWh
2023-06-23 15:00:00,2023-06-23 16:00:00,6653.39,kWh
2023-06-23 16:00:00,2023-06-23 17:00:00,6251.47,kWh
2023-06-23 17:00:00,2023-06-23 18:00:00,6249.75,kWh
2023-06-23 18:00:00,2023-06-23 19:00:00,5969.21,kWh
2023-06-23 19:00:00,2023-06-23 20:00:00,5920.66,kWh
2023-06-23 20:00:00,2023-06-23 21:00:00,5556.77,kWh
2023-06-23 21:00:00,2023-06-23 22:00:00,5490.96,kWh
2023-06-23 22:00:00,2023-06-23 23:00:00,4964.05,kWh
2023-06-23 23:00:00,2023-06-24 00:00:00,5032.39,kWh
2023-06-24 00:00:00,2023-06-24 01:00:00,4907.5,kWh
2023-06-24 01:00:00,2023-06-24 02:00:00,5123.09,kWh
2023-06-24 02:00:00,2023-06-24 03:00:00,5604.59,kWh
2023-06-24 03:00:00,2023-06-24 04:00:00,5498.83,kWh
2023-06-24 04:00:00,2023-06-24 05:00:00,5558.63,kWh
2023-06-24 05:00:00,2023-06-24 06:00:00,5848.71,kWh
2023-06-24 06:00:00,2023-06-24 07:00:00,5727.77,kWh
2023-06-24 07:00:00,2023-06-24 08:00:00,5624.39,kWh
2023-06-24 08:00:00,2023-06-24 09:00:00,5341.99,kWh
2023-06-24 09:00:00,2023-06-24 10:00:00,5406.25,kWh
2023-06-24 10:00:00,2023-06-24 11:00:00,5358.87,kWh
2023-06-24 11:00:00,2023-06-24 12:00:00,4730.06,kWh
2023-06-24 12:00:00,2023-06-24 13:00:00,4919.96,kWh
2023-06-24 13:00:00,2023-06-24 14:00:00,5083.78,kWh
2023-06-24 14:00:00,2023-06-24 15:00:00,5095.6,kWh
2023-06-24 15:00:00,2023-06-24 16:00:00,5225.69,kWh
2023-06-24 16:00:00,2023-06-24 17:00:00,5076.9,kWh
2023-06-24 17:00:00,2023-06-24 18:00:00,5099.44,kWh
2023-06-24 18:00:00,2023-06-24 19:00:00,5091.73,kWh
2023-06-24 19:00:00,2023-06-24 20:00:00,5378.47,kWh
2023-06-24 20:00:00,2023-06-24 21:00:00,5308.81,kWh
2023-06-24 21:00:00,2023-06-24 22:00:00,5102.14,kWh
2023-06-24 22:00:00,2023-06-24 23:00:00,5169.01,kWh
2023-06-24 23:00:00,2023-06-25 00:00:00,4849.61,kWh
2023-06-25 00:00:00,2023-06-25 01:00:00,5333.99,kWh
2023-06-25 01:00:00,2023-06-25 02:00:00,4897.12,kWh
2023-06-25 02:00:00,2023-06-25 03:00:00,4940.06,kWh
2023-06-25 03:00:00,2023-06-25 04:00:00,5572.0,kWh
2023-06-25 04:00:00,2023-06-25 05:00:00,5694.28,kWh
2023-06-25 05:00:00,2023-06-25 06:00:00,5650.92,kWh
2023-06-25 06:00:00,2023-06-25 07:00:00,5697.51,kWh
2023-06-25 07:00:00,2023-06-25 08:00:00,5450.71,kWh
2023-06-25 08:00:00,2023-06-25 09:00:00,5250.33,kWh
2023-06-25 09:00:00,2023-06-25 10:00:00,5253.65,kWh
2023-06-25 10:00:00,2023-06-25 11:00:00,5415.81,kWh
2023-06-25 11:00:00,2023-06-25 12:00:00,5179.66,kWh
2023-06-25 12:00:00,2023-06-25 13:00:00,5196.42,kWh
2023-06-25 13:00:00,2023-06-25 14:00:00,5324.41,kWh
2023-06-25 14:00:00,2023-06-25 15:00:00,5144.42,kWh
2023-06-25 15:00:00,2023-06-25 16:00:00,5262.6,kWh
2023-06-25 16:00:00,2023-06-25 17:00:00,5120.0,kWh
2023-06-25 17:00:00,2023-06-25 18:00:00,5161.28,kWh
2023-06-25 18:00:00,2023-06-25 19:00:00,5085.97,kWh
2023-06-25 19:00:00,2023-06-25 20:00:00,6798.66,kWh
2023-06-25 20:00:00,2023-06-25 21:00:00,7125.21,kWh
2023-06-25 21:00:00,2023-06-25 22:00:00,7331.6,kWh
2023-06-25 22:00:00,2023-06-25 23:00:00,8360.78,kWh
2023-06-25 23:00:00,2023-06-26 00:00:00,10147.5,kWh
2023-06-26 00:00:00,2023-06-26 01:00:00,7901.53,kWh
2023-06-26 01:00:00,2023-06-26 02:00:00,9505.16,kWh
2023-06-26 02:00:00,2023-06-26 03:00:00,7846.21,kWh
2023-06-26 03:00:00,2023-06-26 04:00:00,7607.66,kWh
2023-06-26 04:00:00,2023-06-26 05:00:00,8292.37,kWh
2023-06-26 05:00:00,2023-06-26 06:00:00,8539.98,kWh
2023-06-26 06:00:00,2023-06-26 07:00:00,11500.79,kWh
2023-06-26 07:00:00,2023-06-26 08:00:00,11631.23,kWh
2023-06-26 08:00:00,2023-06-26 09:00:00,10851.88,kWh
2023-06-26 09:00:00,2023-06-26 10:00:00,10783.61,kWh
2023-06-26 10:00:00,2023-06-26 11:00:00,10656.64,kWh
2023-06-26 11:00:00,2023-06-26 12:00:00,11471.01,kWh
2023-06-26 12:00:00,2023-06-26 13:00:00,12375.78,kWh
2023-06-26 13:00:00,2023-06-26 14:00:00,12025.77,kWh
2023-06-26 14:00:00,2023-06-26 15:00:00,11771.08,kWh
2023-06-26 15:00:00,2023-06-26 16:00:00,12203.85,kWh
2023-06-26 16:00:00,2023-06-26 17:00:00,11275.5,kWh
2023-06-26 17:00:00,2023-06-26 18:00:00,10709.86,kWh
2023-06-26 18:00:00,2023-06-26 19:00:00,10278.82,kWh
2023-06-26 19:00:00,2023-06-26 20:00:00,9847.16,kWh
2023-06-26 20:00:00,2023-06-26 21:00:00,10348.24,kWh
2023-06-26 21:00:00,2023-06-26 22:00:00,10883.72,kWh
2023-06-26 22:00:00,2023-06-26 23:00:00,10667.03,kWh
2023-06-26 23:00:00,2023-06-27 00:00:00,10687.24,kWh
2023-06-27 00:00:00,2023-06-27 01:00:00,10728.73,kWh
2023-06-27 01:00:00,2023-06-27 02:00:00,10415.58,kWh
2023-06-27 02:00:00,2023-06-27 03:00:00,9447.22,kWh
2023-06-27 03:00:00,2023-06-27 04:00:00,11846.13,kWh
2023-06-27 04:00:00,2023-06-27 05:00:00,11899.58,kWh
2023-06-27 05:00:00,2023-06-27 06:00:00,11823.53,kWh
2023-06-27 06:00:00,2023-06-27 07:00:00,12139.81,kWh
2023-06-27 07:00:00,2023-06-27 08:00:00,11552.84,kWh
2023-06-27 08:00:00,2023-06-27 09:00:00,10852.82,kWh
2023-06-27 09:00:00,2023-06-27 10:00:00,9114.91,kWh
2023-06-27 10:00:00,2023-06-27 11:00:00,7502.31,kWh
2023-06-27 11:00:00,2023-06-27 12:00:00,8862.04,kWh
2023-06-27 12:00:00,2023-06-27 13:00:00,11072.82,kWh
2023-06-27 13:00:00,2023-06-27 14:00:00,22218.57,kWh
2023-06-27 14:00:00,2023-06-27 15:00:00,12805.35,kWh
2023-06-27 15:00:00,2023-06-27 16:00:00,11176.41,kWh
2023-06-27 16:00:00,2023-06-27 17:00:00,11107.85,kWh
2023-06-27 17:00:00,2023-06-27 18:00:00,11139.46,kWh
2023-06-27 18:00:00,2023-06-27 19:00:00,10343.42,kWh
2023-06-27 19:00:00,2023-06-27 20:00:00,11295.94,kWh
2023-06-27 20:00:00,2023-06-27 21:00:00,10960.29,kWh
2023-06-27 21:00:00,2023-06-27 22:00:00,11521.34,kWh
2023-06-27 22:00:00,2023-06-27 23:00:00,11530.24,kWh
2023-06-27 23:00:00,2023-06-28 00:00:00,11016.76,kWh
2023-06-28 00:00:00,2023-06-28 01:00:00,11500.0,kWh
2023-06-28 01:00:00,2023-06-28 02:00:00,12288.25,kWh
2023-06-28 02:00:00,2023-06-28 03:00:00,12043.65,kWh
2023-06-28 03:00:00,2023-06-28 04:00:00,12118.75,kWh
2023-06-28 04:00:00,2023-06-28 05:00:00,12057.84,kWh
2023-06-28 05:00:00,2023-06-28 06:00:00,12178.57,kWh
2023-06-28 06:00:00,2023-06-28 07:00:00,12246.0,kWh
2023-06-28 07:00:00,2023-06-28 08:00:00,12053.76,kWh
2023-06-28 08:00:00,2023-06-28 09:00:00,11806.62,kWh
2023-06-28 09:00:00,2023-06-28 10:00:00,11757.54,kWh
2023-06-28 10:00:00,2023-06-28 11:00:00,11603.28,kWh
2023-06-28 11:00:00,2023-06-28 12:00:00,11416.66,kWh
2023-06-28 12:00:00,2023-06-28 13:00:00,11042.89,kWh
2023-06-28 13:00:00,2023-06-28 14:00:00,10367.45,kWh
2023-06-28 14:00:00,2023-06-28 15:00:00,11560.04,kWh
2023-06-28 15:00:00,2023-06-28 16:00:00,11629.39,kWh
2023-06-28 16:00:00,2023-06-28 17:00:00,11809.02,kWh
2023-06-28 17:00:00,2023-06-28 18:00:00,12072.89,kWh
2023-06-28 18:00:00,2023-06-28 19:00:00,11437.54,kWh
2023-06-28 19:00:00,2023-06-28 20:00:00,10877.09,kWh
2023-06-28 20:00:00,2023-06-28 21:00:00,11236.64,kWh
2023-06-28 21:00:00,2023-06-28 22:00:00,10575.68,kWh
2023-06-28 22:00:00,2023-06-28 23:00:00,10723.5,kWh
2023-06-28 23:00:00,2023-06-29 00:00:00,11324.27,kWh
2023-06-29 00:00:00,2023-06-29 01:00:00,8440.08,kWh
2023-06-29 01:00:00,2023-06-29 02:00:00,8630.98,kWh
2023-06-29 02:00:00,2023-06-29 03:00:00,9561.45,kWh
2023-06-29 03:00:00,2023-06-29 04:00:00,12169.93,kWh
2023-06-29 04:00:00,2023-06-29 05:00:00,12053.55,kWh
2023-06-29 05:00:00,2023-06-29 06:00:00,12193.81,kWh
2023-06-29 06:00:00,2023-06-29 07:00:00,12181.0,kWh
2023-06-29 07:00:00,2023-06-29 08:00:00,11547.93,kWh
2023-06-29 08:00:00,2023-06-29 09:00:00,11217.42,kWh
2023-06-29 09:00:00,2023-06-29 10:00:00,10595.81,kWh
2023-06-29 10:00:00,2023-06-29 11:00:00,11028.04,kWh
2023-06-29 11:00:00,2023-06-29 12:00:00,11651.78,kWh
2023-06-29 12:00:00,2023-06-29 13:00:00,12844.64,kWh
2023-06-29 13:00:00,2023-06-29 14:00:00,12293.35,kWh
2023-06-29 14:00:00,2023-06-29 15:00:00,12551.47,kWh
2023-06-29 15:00:00,2023-06-29 16:00:00,13378.59,kWh
2023-06-29 16:00:00,2023-06-29 17:00:00,13312.51,kWh
2023-06-29 17:00:00,2023-06-29 18:00:00,13129.48,kWh
2023-06-29 18:00:00,2023-06-29 19:00:00,12347.54,kWh
2023-06-29 19:00:00,2023-06-29 20:00:00,11218.46,kWh
2023-06-29 20:00:00,2023-06-29 21:00:00,11412.93,kWh
2023-06-29 21:00:00,2023-06-29 22:00:00,10864.68,kWh
2023-06-29 22:00:00,2023-06-29 23:00:00,11132.97,kWh
2023-06-29 23:00:00,2023-06-30 00:00:00,11814.69,kWh
2023-06-30 00:00:00,2023-06-30 01:00:00,11868.38,kWh
2023-06-30 01:00:00,2023-06-30 02:00:00,11680.01,kWh
2023-06-30 02:00:00,2023-06-30 03:00:00,11607.94,kWh
2023-06-30 03:00:00,2023-06-30 04:00:00,11415.1,kWh
2023-06-30 04:00:00,2023-06-30 05:00:00,11132.76,kWh
2023-06-30 05:00:00,2023-06-30 06:00:00,11398.46,kWh
2023-06-30 06:00:00,2023-06-30 07:00:00,11045.29,kWh
2023-06-30 07:00:00,2023-06-30 08:00:00,10769.89,kWh
2023-06-30 08:00:00,2023-06-30 09:00:00,10155.89,kWh
2023-06-30 09:00:00,2023-06-30 10:00:00,7322.84,kWh
2023-06-30 10:00:00,2023-06-30 11:00:00,5552.53,kWh
2023-06-30 11:00:00,2023-06-30 12:00:00,5316.63,kWh
2023-06-30 12:00:00,2023-06-30 13:00:00,5183.39,kWh
2023-06-30 13:00:00,2023-06-30 14:00:00,4548.65,kWh
2023-06-30 14:00:00,2023-06-30 15:00:00,4560.52,kWh
2023-06-30 15:00:00,2023-06-30 16:00:00,4838.87,kWh
2023-06-30 16:00:00,2023-06-30 17:00:00,4870.35,kWh
2023-06-30 17:00:00,2023-06-30 18:00:00,4803.97,kWh
2023-06-30 18:00:00,2023-06-30 19:00:00,4236.02,kWh
2023-06-30 19:00:00,2023-06-30 20:00:00,4049.58,kWh
2023-06-30 20:00:00,2023-06-30 21:00:00,4533.32,kWh
2023-06-30 21:00:00,2023-06-30 22:00:00,4022.08,kWh
2023-06-30 22:00:00,2023-06-30 23:00:00,3719.03,kWh
2023-06-30 23:00:00,2023-07-01 00:00:00,3835.75,kWh
2023-07-01 00:00:00,2023-07-01 01:00:00,3478.66,kWh
2023-07-01 01:00:00,2023-07-01 02:00:00,3467.44,kWh
2023-07-01 02:00:00,2023-07-01 03:00:00,3339.52,kWh
2023-07-01 03:00:00,2023-07-01 04:00:00,3319.44,kWh
2023-07-01 04:00:00,2023-07-01 05:00:00,4132.01,kWh
2023-07-01 05:00:00,2023-07-01 06:00:00,3801.88,kWh
2023-07-01 06:00:00,2023-07-01 07:00:00,4028.94,kWh
2023-07-01 07:00:00,2023-07-01 08:00:00,3850.94,kWh
2023-07-01 08:00:00,2023-07-01 09:00:00,3889.53,kWh
2023-07-01 09:00:00,2023-07-01 10:00:00,4508.62,kWh
2023-07-01 10:00:00,2023-07-01 11:00:00,4251.55,kWh
2023-07-01 11:00:00,2023-07-01 12:00:00,4171.16,kWh
2023-07-01 12:00:00,2023-07-01 13:00:00,4107.03,kWh
2023-07-01 13:00:00,2023-07-01 14:00:00,4214.02,kWh
2023-07-01 14:00:00,2023-07-01 15:00:00,4060.73,kWh
2023-07-01 15:00:00,2023-07-01 16:00:00,4238.34,kWh
2023-07-01 16:00:00,2023-07-01 17:00:00,4151.07,kWh
2023-07-01 17:00:00,2023-07-01 18:00:00,4267.33,kWh
2023-07-01 18:00:00,2023-07-01 19:00:00,4120.4,kWh
2023-07-01 19:00:00,2023-07-01 20:00:00,4339.36,kWh
2023-07-01 20:00:00,2023-07-01 21:00:00,4336.78,kWh
2023-07-01 21:00:00,2023-07-01 22:00:00,4470.93,kWh
2023-07-01 22:00:00,2023-07-01 23:00:00,4222.66,kWh
2023-07-01 23:00:00,2023-07-02 00:00:00,4345.39,kWh
2023-07-02 00:00:00,2023-07-02 01:00:00,4318.51,kWh
2023-07-02 01:00:00,2023-07-02 02:00:00,4276.14,kWh
2023-07-02 02:00:00,2023-07-02 03:00:00,4178.13,kWh
2023-07-02 03:00:00,2023-07-02 04:00:00,4342.89,kWh
2023-07-02 04:00:00,2023-07-02 05:00:00,4285.46,kWh
2023-07-02 05:00:00,2023-07-02 06:00:00,4327.22,kWh
2023-07-02 06:00:00,2023-07-02 07:00:00,4330.2,kWh
2023-07-02 07:00:00,2023-07-02 08:00:00,4385.9,kWh
2023-07-02 08:00:00,2023-07-02 09:00:00,4400.46,kWh
2023-07-02 09:00:00,2023-07-02 10:00:00,4166.1,kWh
2023-07-02 10:00:00,2023-07-02 11:00:00,4310.17,kWh
2023-07-02 11:00:00,2023-07-02 12:00:00,4013.71,kWh
2023-07-02 12:00:00,2023-07-02 13:00:00,3960.48,kWh
2023-07-02 13:00:00,2023-07-02 14:00:00,4075.51,kWh
2023-07-02 14:00:00,2023-07-02 15:00:00,4147.21,kWh
2023-07-02 15:00:00,2023-07-02 16:00:00,3990.2,kWh
2023-07-02 16:00:00,2023-07-02 17:00:00,4097.12,kWh
2023-07-02 17:00:00,2023-07-02 18:00:00,4070.62,kWh
2023-07-02 18:00:00,2023-07-02 19:00:00,5140.97,kWh
2023-07-02 19:00:00,2023-07-02 20:00:00,5464.3,kWh
2023-07-02 20:00:00,2023-07-02 21:00:00,5493.25,kWh
2023-07-02 21:00:00,2023-07-02 22:00:00,6212.47,kWh
2023-07-02 22:00:00,2023-07-02 23:00:00,7338.58,kWh
2023-07-02 23:00:00,2023-07-03 00:00:00,6755.29,kWh
2023-07-03 00:00:00,2023-07-03 01:00:00,7302.27,kWh
2023-07-03 01:00:00,2023-07-03 02:00:00,9071.56,kWh
2023-07-03 02:00:00,2023-07-03 03:00:00,8730.27,kWh
2023-07-03 03:00:00,2023-07-03 04:00:00,8508.06,kWh
2023-07-03 04:00:00,2023-07-03 05:00:00,8984.33,kWh
2023-07-03 05:00:00,2023-07-03 06:00:00,8831.02,kWh
2023-07-03 06:00:00,2023-07-03 07:00:00,7997.01,kWh
2023-07-03 07:00:00,2023-07-03 08:00:00,7729.42,kWh
2023-07-03 08:00:00,2023-07-03 09:00:00,8139.45,kWh
2023-07-03 09:00:00,2023-07-03 10:00:00,7889.6,kWh
2023-07-03 10:00:00,2023-07-03 11:00:00,7934.29,kWh
2023-07-03 11:00:00,2023-07-03 12:00:00,8174.99,kWh
2023-07-03 12:00:00,2023-07-03 13:00:00,10781.31,kWh
2023-07-03 13:00:00,2023-07-03 14:00:00,11174.79,kWh
2023-07-03 14:00:00,2023-07-03 15:00:00,10847.75,kWh
2023-07-03 15:00:00,2023-07-03 16:00:00,10822.06,kWh
2023-07-03 16:00:00,2023-07-03 17:00:00,10970.4,kWh
2023-07-03 17:00:00,2023-07-03 18:00:00,10976.55,kWh
2023-07-03 18:00:00,2023-07-03 19:00:00,11525.78,kWh
2023-07-03 19:00:00,2023-07-03 20:00:00,11394.43,kWh
2023-07-03 20:00:00,2023-07-03 21:00:00,11755.12,kWh
2023-07-03 21:00:00,2023-07-03 22:00:00,11286.97,kWh
2023-07-03 22:00:00,2023-07-03 23:00:00,11247.74,kWh
2023-07-03 23:00:00,2023-07-04 00:00:00,8730.5,kWh
2023-07-04 00:00:00,2023-07-04 01:00:00,8879.66,kWh
2023-07-04 01:00:00,2023-07-04 02:00:00,8740.33,kWh
2023-07-04 02:00:00,2023-07-04 03:00:00,8297.13,kWh
2023-07-04 03:00:00,2023-07-04 04:00:00,8910.3,kWh
2023-07-04 04:00:00,2023-07-04 05:00:00,9032.79,kWh
2023-07-04 05:00:00,2023-07-04 06:00:00,8643.92,kWh
2023-07-04 06:00:00,2023-07-04 07:00:00,8405.76,kWh
2023-07-04 07:00:00,2023-07-04 08:00:00,7621.56,kWh
2023-07-04 08:00:00,2023-07-04 09:00:00,6809.33,kWh
2023-07-04 09:00:00,2023-07-04 10:00:00,6333.35,kWh
2023-07-04 10:00:00,2023-07-04 11:00:00,7115.79,kWh
2023-07-04 11:00:00,2023-07-04 12:00:00,7344.67,kWh
2023-07-04 12:00:00,2023-07-04 13:00:00,7138.94,kWh
2023-07-04 13:00:00,2023-07-04 14:00:00,7962.9,kWh
2023-07-04 14:00:00,2023-07-04 15:00:00,9499.37,kWh
2023-07-04 15:00:00,2023-07-04 16:00:00,10630.06,kWh
2023-07-04 16:00:00,2023-07-04 17:00:00,10441.73,kWh
2023-07-04 17:00:00,2023-07-04 18:00:00,10548.18,kWh
2023-07-04 18:00:00,2023-07-04 19:00:00,10637.87,kWh
2023-07-04 19:00:00,2023-07-04 20:00:00,10999.11,kWh
2023-07-04 20:00:00,2023-07-04 21:00:00,10769.3,kWh
2023-07-04 21:00:00,2023-07-04 22:00:00,11113.92,kWh
2023-07-04 22:00:00,2023-07-04 23:00:00,11511.58,kWh
2023-07-04 23:00:00,2023-07-05 00:00:00,10794.6,kWh
2023-07-05 00:00:00,2023-07-05 01:00:00,10132.5,kWh
2023-07-05 01:00:00,2023-07-05 02:00:00,8928.03,kWh
2023-07-05 02:00:00,2023-07-05 03:00:00,9077.38,kWh
2023-07-05 03:00:00,2023-07-05 04:00:00,8712.83,kWh
2023-07-05 04:00:00,2023-07-05 05:00:00,8833.75,kWh
2023-07-05 05:00:00,2023-07-05 06:00:00,9092.48,kWh
2023-07-05 06:00:00,2023-07-05 07:00:00,9071.24,kWh
2023-07-05 07:00:00,2023-07-05 08:00:00,11570.29,kWh
2023-07-05 08:00:00,2023-07-05 09:00:00,11868.82,kWh
2023-07-05 09:00:00,2023-07-05 10:00:00,11813.6,kWh
2023-07-05 10:00:00,2023-07-05 11:00:00,10421.34,kWh
2023-07-05 11:00:00,2023-07-05 12:00:00,9577.84,kWh
2023-07-05 12:00:00,2023-07-05 13:00:00,10779.2,kWh
2023-07-05 13:00:00,2023-07-05 14:00:00,11026.46,kWh
2023-07-05 14:00:00,2023-07-05 15:00:00,11375.09,kWh
2023-07-05 15:00:00,2023-07-05 16:00:00,11350.15,kWh
2023-07-05 16:00:00,2023-07-05 17:00:00,11492.22,kWh
2023-07-05 17:00:00,2023-07-05 18:00:00,11603.29,kWh
2023-07-05 18:00:00,2023-07-05 19:00:00,11073.43,kWh
2023-07-05 19:00:00,2023-07-05 20:00:00,10919.11,kWh
2023-07-05 20:00:00,2023-07-05 21:00:00,10859.04,kWh
2023-07-05 21:00:00,2023-07-05 22:00:00,10236.43,kWh
2023-07-05 22:00:00,2023-07-05 23:00:00,8858.45,kWh
2023-07-05 23:00:00,2023-07-06 00:00:00,7451.94,kWh
2023-07-06 00:00:00,2023-07-06 01:00:00,7013.76,kWh
2023-07-06 01:00:00,2023-07-06 02:00:00,7181.06,kWh
2023-07-06 02:00:00,2023-07-06 03:00:00,7463.22,kWh
2023-07-06 03:00:00,2023-07-06 04:00:00,7289.92,kWh
2023-07-06 04:00:00,2023-07-06 05:00:00,7426.25,kWh
2023-07-06 05:00:00,2023-07-06 06:00:00,7510.44,kWh
2023-07-06 06:00:00,2023-07-06 07:00:00,7507.11,kWh
2023-07-06 07:00:00,2023-07-06 08:00:00,8121.74,kWh
2023-07-06 08:00:00,2023-07-06 09:00:00,8361.37,kWh
2023-07-06 09:00:00,2023-07-06 10:00:00,8389.47,kWh
2023-07-06 10:00:00,2023-07-06 11:00:00,8839.12,kWh
2023-07-06 11:00:00,2023-07-06 12:00:00,10434.28,kWh
2023-07-06 12:00:00,2023-07-06 13:00:00,10643.08,kWh
2023-07-06 13:00:00,2023-07-06 14:00:00,10701.09,kWh
2023-07-06 14:00:00,2023-07-06 15:00:00,10915.17,kWh
2023-07-06 15:00:00,2023-07-06 16:00:00,10773.54,kWh
2023-07-06 16:00:00,2023-07-06 17:00:00,10727.59,kWh
2023-07-06 17:00:00,2023-07-06 18:00:00,10431.25,kWh
2023-07-06 18:00:00,2023-07-06 19:00:00,10813.18,kWh
2023-07-06 19:00:00,2023-07-06 20:00:00,10419.48,kWh
2023-07-06 20:00:00,2023-07-06 21:00:00,10226.78,kWh
2023-07-06 21:00:00,2023-07-06 22:00:00,10885.18,kWh
2023-07-06 22:00:00,2023-07-06 23:00:00,11028.48,kWh
2023-07-06 23:00:00,2023-07-07 00:00:00,8145.86,kWh
2023-07-07 00:00:00,2023-07-07 01:00:00,7764.64,kWh
2023-07-07 01:00:00,2023-07-07 02:00:00,7945.76,kWh
2023-07-07 02:00:00,2023-07-07 03:00:00,8084.82,kWh
2023-07-07 03:00:00,2023-07-07 04:00:00,7862.45,kWh
2023-07-07 04:00:00,2023-07-07 05:00:00,8007.63,kWh
2023-07-07 05:00:00,2023-07-07 06:00:00,8327.12,kWh
2023-07-07 06:00:00,2023-07-07 07:00:00,8741.58,kWh
2023-07-07 07:00:00,2023-07-07 08:00:00,8508.82,kWh
2023-07-07 08:00:00,2023-07-07 09:00:00,7465.84,kWh
2023-07-07 09:00:00,2023-07-07 10:00:00,6874.55,kWh
2023-07-07 10:00:00,2023-07-07 11:00:00,6894.54,kWh
2023-07-07 11:00:00,2023-07-07 12:00:00,6407.18,kWh
2023-07-07 12:00:00,2023-07-07 13:00:00,6770.46,kWh
2023-07-07 13:00:00,2023-07-07 14:00:00,6920.22,kWh
2023-07-07 14:00:00,2023-07-07 15:00:00,6581.31,kWh
2023-07-07 15:00:00,2023-07-07 16:00:00,6529.01,kWh
2023-07-07 16:00:00,2023-07-07 17:00:00,6336.58,kWh
2023-07-07 17:00:00,2023-07-07 18:00:00,5939.47,kWh
2023-07-07 18:00:00,2023-07-07 19:00:00,6309.74,kWh
2023-07-07 19:00:00,2023-07-07 20:00:00,6112.18,kWh
2023-07-07 20:00:00,2023-07-07 21:00:00,5088.08,kWh
2023-07-07 21:00:00,2023-07-07 22:00:00,5292.19,kWh
2023-07-07 22:00:00,2023-07-07 23:00:00,5422.66,kWh
2023-07-07 23:00:00,2023-07-08 00:00:00,5538.45,kWh
2023-07-08 00:00:00,2023-07-08 01:00:00,5358.0,kWh
2023-07-08 01:00:00,2023-07-08 02:00:00,5381.8,kWh
2023-07-08 02:00:00,2023-07-08 03:00:00,5639.68,kWh
2023-07-08 03:00:00,2023-07-08 04:00:00,5284.09,kWh
2023-07-08 04:00:00,2023-07-08 05:00:00,5323.2,kWh
2023-07-08 05:00:00,2023-07-08 06:00:00,5882.11,kWh
2023-07-08 06:00:00,2023-07-08 07:00:00,5452.76,kWh
2023-07-08 07:00:00,2023-07-08 08:00:00,4982.92,kWh
2023-07-08 08:00:00,2023-07-08 09:00:00,4740.09,kWh
2023-07-08 09:00:00,2023-07-08 10:00:00,5168.99,kWh
2023-07-08 10:00:00,2023-07-08 11:00:00,5338.6,kWh
2023-07-08 11:00:00,2023-07-08 12:00:00,5338.61,kWh
